source_requirement_id,relation_type,target_requirement_id,reason,primary_source_file,primary_source_line,primary_source_format,all_source_files,source_occurrence_count
REQ-SCAFFOLDING-004,DATA,REQ-EVENT-006,支援情報を表示した事実を後から再評価可能にするには、回答イベントを変更されない事実データとして保存する必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,111,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCAFFOLDING-004,REFERENCE,REQ-SCAFFOLDING-001,ヒントまたは模範解答を表示した事実を記録するには、表示対象となる支援情報が個別に管理されている必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,108,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCAFFOLDING-005,DATA,REQ-EVENT-003,,requirements_data_dependency_integrated_v0_1.md,174,TABLE,requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md;requirements_remaining_data_dependency_integrated_v0_1.md,3
REQ-SCAFFOLDING-005,DATA,REQ-SCAFFOLDING-004,,requirements_data_dependency_integrated_v0_1.md,173,TABLE,requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md;requirements_remaining_data_dependency_integrated_v0_1.md,3
REQ-SCAFFOLDING-006,CONCEPT,REQ-SCAFFOLDING-001,単一の模範解答だけを唯一の正答としないためには、模範解答と採点基準・評価観点を別々の支援情報として管理できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,112,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCAFFOLDING-006,FUNCTION,REQ-ANSWER-001,複数の正答表現があり得る問題を扱うには、複数許容解答、自由記述、手動判定、評価基準採点を扱える必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,113,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCAFFOLDING-006,FUNCTION,REQ-ANSWER-002,単一表現以外の正答を許容するには、問題ごとに複数の許容解答を設定できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,114,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCAFFOLDING-006,FUNCTION,REQ-ANSWER-004,自動正誤判定が適さない記述・作文問題を扱うには、手動判定できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,115,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCAFFOLDING-006,FUNCTION,REQ-ANSWER-005,複数の正答表現を観点別に評価するには、複数観点の評価基準を設定できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,116,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SCOPE-002,CONCEPT,REQ-SCOPE-001,移動中や運動中などでの利用場面は、本アプリの学習支援目的を具体化する。,requirements_scope_architecture_dependency_integrated_v0_1.md,51,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-003,CONCEPT,REQ-SCOPE-001,机上学習や印刷教材での利用は、本アプリの学習支援目的を具体化する。,requirements_scope_architecture_dependency_integrated_v0_1.md,52,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-004,CONCEPT,REQ-SCOPE-001,学校教科と外部検定を同一基盤で扱う要求は、中学生向け学習Webアプリという製品目的を前提とする。,requirements_scope_architecture_dependency_integrated_v0_1.md,45,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-005,CONCEPT,REQ-CONTENT-002,既存教材の問題を目的に応じて利用するには、同一問題を複数の学習用途から再利用できる必要がある。,requirements_scope_architecture_dependency_integrated_v0_1.md,46,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-005,FUNCTION,REQ-PURPOSE-001,苦手克服や定期テスト対策を提供するには、教材とは別に学習目的で既存問題を束ねられる必要がある。,requirements_scope_architecture_dependency_integrated_v0_1.md,47,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-006,CONCEPT,REQ-SCOPE-004,特定教科や検定専用にしない原則は、学校教科と検定を同一基盤で扱う対象範囲を前提とする。,requirements_scope_architecture_dependency_integrated_v0_1.md,48,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-006,STRUCTURE,REQ-CONTENT-003,教材ごとの差異をデータで表現するには、教材、問題、分類、出典、進捗などが分離されている必要がある。,requirements_scope_architecture_dependency_integrated_v0_1.md,49,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-006,STRUCTURE,REQ-NFR-003,特定教材への依存を避けるには、教材、問題、分類、出典、進捗の責務分離が必要である。,requirements_scope_architecture_dependency_integrated_v0_1.md,50,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCOPE-007,CONCEPT,REQ-SCOPE-006,学校教科や検定以外の拡張教材を扱うには、アプリ本体が特定分野専用でない必要がある。,requirements_scope_architecture_dependency_integrated_v0_1.md,53,TABLE,requirements_scope_architecture_dependency_integrated_v0_1.md,1
REQ-SCORING-001,REFERENCE,REQ-QUESTION-001,解答一覧の問題番号、配点、採点方針を問題へ対応させるには、問題ごとの解答・採点方針を管理できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,69,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-001,STRUCTURE,REQ-ANSWER-001,解答一覧へ正答、別解、許容表記を出力するには、問題形式に応じた解答方式を管理できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,68,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-002,REFERENCE,REQ-MASTERY-001,復習対象となる分類を出力するには、弱点・定着管理の対象を識別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,72,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-002,REFERENCE,REQ-SCAFFOLDING-001,解き方、根拠、注意点、よくある誤答を出力するには、問題へ解説や学習支援情報を関連付けられる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,71,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-002,STRUCTURE,REQ-ANSWER-001,解答・解説へ正答を出力するには、問題ごとの解答方式と許容解答を管理できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,70,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-003,REFERENCE,REQ-MASTERY-001,やり直し対象や再テスト対象を記録するには、弱点・定着管理の対象を識別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,74,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-003,STRUCTURE,REQ-EVENT-004,採点表へ正誤や得点を記録するには、問題ごとの判定結果を回答イベントとして管理できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,73,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-004,DATA,REQ-EVENT-003,採点結果を回答履歴へ登録するには、問題への1回の回答を回答イベントとして保存できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,76,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-004,DATA,REQ-MASTERY-001,採点結果を弱点管理へ登録するには、弱点・定着管理機能が存在する必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,77,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-004,DATA,REQ-SCORING-003,印刷問題の採点結果をアプリへ登録するには、正誤、得点、再テスト対象などが採点表に記録されている必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,75,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-005,REFERENCE,REQ-SCAFFOLDING-005,自力、ヒント使用、再確認などを区別するには、支援を使用して正解した場合と支援なしの場合を区別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,79,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SCORING-005,STRUCTURE,REQ-SCORING-003,正誤以外の自己評価を採点結果とともに記録するには、採点表へ評価項目を記録できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,78,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SOURCE-001,CONCEPT,REQ-CONTENT-003,教科書範囲を問題へ関連付けるには、問題と教科書ページなどの範囲情報を別概念として管理する必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,30,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-001,STRUCTURE,REQ-QUESTION-001,教科書ページまたは教科書範囲を問題へ保持するには、分類・出典などのメタデータを問題本体から分離して管理できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,31,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-002,CONCEPT,REQ-CONTENT-003,教科書ページなどの範囲情報と問題作成に使用した資料を分離するには、問題の出典と範囲情報が別概念として管理されている必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,32,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-002,CONCEPT,REQ-MEDIA-001,問題作成・確認に使用した資料を範囲情報から分離して管理するには、根拠となる出典資料と学習者へ表示する資料も区別できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,33,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-003,CONCEPT,REQ-SOURCE-002,1つの問題へ複数の出典資料を関連付けるには、教科書ページなどの範囲情報と、問題作成・確認に使用した資料が分離されている必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,36,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-003,REFERENCE,REQ-ID-004,複数の出典資料を個別に関連付けるには、各出典資料を一意に識別できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,34,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-003,REFERENCE,REQ-REFERENCE-002,問題へ複数の出典資料を関連付けるには、参照先が登録済みの出典である必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,35,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-004,REFERENCE,REQ-CONTENT-008,応用・発展問題へ前提となる学習テーマを関連付けるには、学習テーマが意味的な学習単位として管理されている必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,37,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-004,REFERENCE,REQ-SOURCE-001,応用・発展問題へ前提となる教科書範囲を関連付けるには、問題へ教科書ページまたは教科書範囲を設定できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,38,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-004,REFERENCE,REQ-SOURCE-005,対象が応用問題または発展問題であることを判断するには、問題の作成区分を管理できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,39,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-005,STRUCTURE,REQ-QUESTION-001,問題へ作成区分を設定するには、分類・出典などの共通メタデータを問題本体から分離管理できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,40,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-006,REFERENCE,REQ-CONTENT-008,学習テーマを基準として教材の網羅性を確認するには、学習テーマが単独で学習・復習できる意味的な単位として管理されている必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,41,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-006,REFERENCE,REQ-SOURCE-001,教科書ページを基準として教材の網羅性を確認するには、学校教科の問題へ対応する教科書ページまたは教科書範囲を関連付けられる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,42,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-007,FUNCTION,REQ-MULTI-MATERIAL-001,複数教材を照合対象として扱うには、複数の教材を一覧管理し、対象範囲などから選択できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,43,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-007,FUNCTION,REQ-SOURCE-006,複数教材を照合して不足を確認するには、まず各教材について教科書ページと学習テーマの両方から網羅性を確認できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,44,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-007,REFERENCE,REQ-TAG-002,教材間で不足している問題形式を比較するには、問題へ問題形式を示す分類を設定できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,45,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-007,REFERENCE,REQ-TAG-003,教材間で不足している知識を比較するには、問題へ必要な知識項目を関連付けられる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,46,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-007,REFERENCE,REQ-TAG-004,教材間で不足している技能を比較するには、問題へ解答に必要な技能を関連付けられる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,47,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-008,CONCEPT,REQ-QUALITY-REVIEW-001,問題案のレビューを独立した工程として扱うには、機械的な検証と人による内容レビューを別々の工程として扱う必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,49,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-008,DATA,REQ-QUALITY-REVIEW-004,問題案の採用・修正・不採用を管理するには、問題または教材について採用、要修正、保留、不採用などのレビュー状態を管理できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,50,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SOURCE-008,VALIDATION,REQ-AUTHORING-004,問題案をレビューして採用・修正・不採用を判断するには、作成後に内容、出典、分類、正解、解説を検証できる必要がある。,requirements_source_rights_publication_dependency_integrated_v0_1.md,48,TABLE,requirements_source_rights_publication_dependency_integrated_v0_1.md;requirements_source_rights_publication_dependency_integrated_v0_2.md,2
REQ-SPACE-001,STRUCTURE,REQ-QUESTION-001,問題ごとに記入スペースの要否と大きさを設定するには、対象となる問題を一意に識別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,48,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-002,STRUCTURE,REQ-SPACE-001,横線、方眼、原稿用紙などの形式を指定するには、問題ごとの記入スペースが管理対象として定義されている必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,49,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-003,REFERENCE,REQ-QUESTION-001,作文欄を対象問題へ設定するには、問題を一意に識別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,51,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-003,STRUCTURE,REQ-SPACE-002,作文欄の行数や語数目安を設定するには、記入欄の形式として原稿用紙等を扱える必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,50,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-004,REFERENCE,REQ-QUESTION-001,漢字書き取り欄を対象問題へ設定するには、問題を一意に識別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,53,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-004,STRUCTURE,REQ-SPACE-002,升目数、送り仮名表示、読み表示などを設定するには、漢字練習升目を記入欄形式として扱える必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,52,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-005,REFERENCE,REQ-QUESTION-001,問題ごとに必要な印刷スペースを変えるには、対象問題を一意に識別できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,55,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPACE-005,STRUCTURE,REQ-SPACE-001,記述量や作業量に応じて印刷スペースを変えるには、問題ごとの記入スペースの大きさを管理できる必要がある。,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,54,TABLE,requirements_visual_print_file_output_e4_dependency_integrated_v0_1.md,1
REQ-SPEAKING-001,FUNCTION,REQ-AUDIO-003,模範音声や質問音声の再生を伴う練習を可能にするため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,70,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-001,REFERENCE,REQ-QUESTION-001,音読・質問応答・スピーチ・面接を問題形式へ関連付けるため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,101,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-001,STRUCTURE,REQ-ANSWER-001,発話を必要とする解答方式としてスピーキング練習を扱うため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,99,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-002,DATA,REQ-QUESTION-001,模範文または参考文を問題ごとに設定するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,103,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-002,FUNCTION,REQ-SPEAKING-001,スピーキング練習へ模範文または参考文を追加するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,72,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-003,DATA,REQ-AUDIO-002,文字起こしを正確さ・内容・文法等の評価材料に利用するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,76,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-003,DATA,REQ-SPEAKING-002,模範文または参考文を評価時の比較材料に利用するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,78,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-003,FUNCTION,REQ-ANSWER-005,複数観点の評価基準に基づいて採点するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,105,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-SPEAKING-003,FUNCTION,REQ-SPEAKING-001,保存または入力された発話を自動評価するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,74,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-STATUS-002,CONCEPT,REQ-ID-005,,requirements_foundation_dependency_integrated_v0_1.md,24,TABLE,requirements_foundation_dependency_integrated_v0_1.md;requirements_foundation_dependency_integrated_v0_2.md;requirements_foundation_dependency_integrated_v0_3.md,3
REQ-STATUS-003,STRUCTURE,REQ-QUESTION-001,,requirements_foundation_dependency_integrated_v0_2.md,34,TABLE,requirements_foundation_dependency_integrated_v0_2.md;requirements_foundation_dependency_integrated_v0_3.md,2
REQ-STATUS-004,DATA,REQ-STATUS-003,問題の意味や正解が変わる修正について履歴を残すには、軽微な修正と意味が変わる修正を区別できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,88,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-STATUS-005,DATA,REQ-STATUS-001,旧問題を利用停止または置き換え済みとして保持するには、問題の状態を区別して管理できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,90,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-STATUS-005,DATA,REQ-STATUS-003,修正後の内容を別問題として登録するか判断するには、軽微な修正と問題の意味が変わる修正を区別できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,89,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-STATUS-005,REFERENCE,REQ-ID-004,修正後の内容を新しい問題として登録するには、新旧の問題をそれぞれ一意に識別できる必要がある。,requirements_question_metadata_dependency_integrated_v0_1.md,92,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-STATUS-005,REFERENCE,REQ-STATUS-002,別問題登録後も旧問題を保持するには、他データから参照される公開済み問題を安易に物理削除しない原則が必要である。,requirements_question_metadata_dependency_integrated_v0_1.md,91,TABLE,requirements_question_metadata_dependency_integrated_v0_1.md,1
REQ-SUMMARY-001,DATA,REQ-EVENT-003,取り組み済み問題数を算出するには、問題への1回の回答を回答イベントとして保存する必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,186,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-001,DATA,REQ-EVENT-007,通常教材、目的別問題集、周回練習など全実行経路の回答イベントを横断参照できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,188,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-001,DATA,REQ-LEARNING-STATE-006,学習量、復習必要性、定着状態を回答イベントから再計算可能な派生情報として扱う必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,190,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-001,DATA,REQ-MASTERY-010,定着状態、忘却リスク、復習状態を回答イベントから再計算できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,192,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-002,DATA,REQ-LEARNING-STATE-001,取り組んだ量と長期的な定着状態が別概念として管理されている必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,196,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-002,STRUCTURE,REQ-SUMMARY-001,取り組み済み数と定着済み数の関係を示すには、両方の基本集計が必要である。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,194,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-003,DATA,REQ-CATALOG-PROGRESS-001,カタログ項目単位の実績は、回答イベントと問題のカタログ参照から集計できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,202,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-003,DATA,REQ-PROGRESS-004,教材、学習テーマ、出題分野、問題集など複数単位で進捗を集計できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,200,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-003,DATA,REQ-SUMMARY-001,各管理単位で集計するには、問題単位の基本サマリーを算出できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,198,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-003,DATA,REQ-TARGET-004,習得対象ごとに関連問題、回答履歴、現在の定着状態を横断確認できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,204,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-004,DATA,REQ-EVENT-006,回答イベントを変更されない事実データとして保存する必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,208,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-004,DATA,REQ-MASTERY-014,正解数、誤答数、パス数、正答率などを回答イベントから再計算できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,210,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-004,DATA,REQ-SUMMARY-001,再計算対象となる基本サマリーの定義が必要である。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,206,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-005,DATA,REQ-MASTERY-010,定着状態、忘却リスク、復習状態を回答イベントから再計算できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,216,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-005,DATA,REQ-MASTERY-012,定着判定アルゴリズム変更時に、全問題の定着状態を再評価できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,214,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SUMMARY-005,STRUCTURE,REQ-SUMMARY-004,分類や閾値の変更後に再評価するには、サマリーを回答イベントから再計算できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,212,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-SYNC-001,DATA,REQ-PERSISTENCE-001,,requirements_data_dependency_integrated_v0_1.md,152,TABLE,requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md;requirements_remaining_data_dependency_integrated_v0_1.md,3
REQ-SYNC-002,DATA,REQ-EVENT-003,,requirements_data_dependency_integrated_v0_1.md,154,TABLE,requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md;requirements_remaining_data_dependency_integrated_v0_1.md,3
